age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
53,7,3,5,2,2,1,1,9,3,370,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
58,9,3,4,1,2,2,1,9,3,179,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
45,6,3,4,2,1,1,1,9,3,46,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,8,3,6,2,2,2,1,9,3,200,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
33,10,3,5,2,1,1,1,9,3,50,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
33,10,3,5,2,1,1,1,9,3,181,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
27,9,2,1,2,0,0,1,9,3,119,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,8,3,5,2,1,2,1,9,3,361,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,10,1,4,2,1,2,1,9,3,73,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,10,3,6,2,1,2,1,9,3,67,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
27,9,2,1,2,1,2,1,9,3,350,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
34,3,2,6,2,2,2,1,9,3,150,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
31,0,2,6,1,1,2,1,9,3,332,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
54,6,1,6,2,1,2,1,9,3,611,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
40,3,3,2,1,1,2,1,9,3,58,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
52,1,3,5,1,2,2,1,9,3,151,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
47,6,1,6,2,1,2,1,9,3,89,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
49,2,3,4,1,1,2,1,9,3,152,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
32,10,2,5,2,1,2,1,9,3,611,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
49,2,2,5,1,2,1,1,9,3,110,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
50,9,3,4,1,1,2,1,9,3,463,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
34,7,3,5,2,1,2,1,9,3,962,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
55,9,3,2,1,1,2,1,9,3,102,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
47,8,2,4,2,1,2,1,9,3,10,4,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
51,5,3,3,2,1,2,1,9,3,118,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
47,9,3,1,2,1,2,1,9,3,92,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
56,8,3,2,2,2,2,1,9,3,143,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
53,10,3,4,2,1,2,1,9,3,189,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,9,3,4,2,2,2,1,9,3,75,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,9,1,4,2,2,2,1,9,3,189,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
44,9,1,1,2,1,2,1,9,3,55,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
39,2,3,4,2,2,2,1,9,3,935,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,1
37,10,2,5,2,2,1,1,9,3,56,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
60,9,3,6,1,2,2,1,9,3,5,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,7,3,5,2,1,2,1,9,3,225,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,6,1,6,2,2,2,1,9,3,125,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
31,10,3,5,2,2,1,1,9,3,286,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
53,8,1,3,1,1,1,1,9,3,206,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
45,9,3,2,2,2,2,1,9,3,164,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
37,8,2,3,2,2,2,1,9,3,98,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
47,3,3,3,2,1,2,1,9,3,446,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
49,9,1,5,2,1,1,1,9,3,742,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,10,3,6,2,2,2,1,9,3,120,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
35,7,1,5,2,1,2,1,9,3,122,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
38,10,3,6,1,1,2,1,9,3,362,4,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
38,7,2,5,1,1,2,1,9,3,357,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
50,9,1,5,1,1,1,1,9,3,200,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
59,5,3,3,1,1,2,1,9,3,107,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,10,3,6,2,2,2,1,9,3,267,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,10,3,5,2,2,2,1,9,3,248,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
40,10,3,1,1,2,2,1,9,3,215,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
46,9,3,6,1,1,2,1,9,3,209,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,2,1,2,2,2,1,1,9,3,205,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,10,3,6,2,2,2,1,9,3,261,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
41,9,3,2,2,2,2,1,9,3,83,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
54,6,1,6,2,2,2,1,9,3,106,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
27,10,2,6,2,1,2,1,9,3,106,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,10,3,5,2,1,2,1,9,3,108,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
58,9,3,3,1,2,2,1,9,3,214,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
40,6,3,6,1,2,2,1,9,3,358,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
34,10,2,4,1,1,2,1,9,3,453,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
33,10,1,5,2,1,2,1,9,3,364,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
56,5,3,1,2,1,2,1,9,3,136,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,9,3,4,2,1,2,1,9,3,173,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,7,3,5,2,2,2,1,9,3,241,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
54,6,2,4,2,2,2,1,9,3,224,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
53,10,2,1,2,2,1,1,9,3,148,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,8,2,6,2,1,2,1,9,3,230,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
40,7,3,1,1,1,2,1,9,3,199,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
54,8,3,3,2,2,1,1,9,3,196,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
40,2,2,3,2,1,2,1,9,3,111,4,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
26,10,2,6,2,2,2,1,9,3,231,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
33,10,3,5,2,1,2,1,9,3,316,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
35,9,3,4,1,1,2,1,9,3,240,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,10,3,5,2,1,2,1,9,3,669,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
29,7,2,5,2,2,2,1,9,3,425,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,9,3,4,2,2,2,1,9,3,121,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
35,6,3,5,2,2,2,1,9,3,174,5,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
50,3,2,6,2,1,1,1,9,3,88,5,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
46,7,3,5,1,2,2,1,9,3,313,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
49,4,3,5,2,2,2,1,9,3,135,4,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,8,2,3,1,2,2,1,9,3,152,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,9,2,5,2,2,1,1,9,3,402,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
55,9,3,4,1,2,2,1,9,3,221,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
41,6,3,6,1,1,2,1,9,3,213,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,6,3,3,1,2,2,1,9,3,144,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
32,7,2,5,2,2,2,1,9,3,158,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
49,10,3,4,2,1,2,1,9,3,220,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,10,3,6,1,2,2,1,9,3,325,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
58,9,1,2,2,2,2,1,9,3,254,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
52,8,3,5,2,2,2,1,9,3,503,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
50,7,1,3,2,1,2,1,9,3,680,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
41,9,2,4,1,2,2,1,9,3,421,4,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
33,4,3,6,2,2,2,1,9,3,130,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,9,3,2,2,1,2,1,9,3,164,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
48,9,3,1,1,1,2,1,9,3,174,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
55,8,3,3,2,1,2,1,9,3,113,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
38,6,3,6,2,1,2,1,9,3,195,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
38,7,3,5,2,2,2,1,9,3,347,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
53,10,3,6,2,2,2,1,9,3,208,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,1,2,6,2,1,2,1,9,3,404,4,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,9,2,5,2,1,2,1,9,3,396,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
32,9,3,4,2,1,2,1,9,3,98,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
33,7,3,2,2,1,2,1,9,3,229,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
58,4,3,2,2,2,2,1,9,3,350,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
40,1,1,5,1,1,2,1,9,1,88,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,6,3,6,2,2,2,1,9,1,379,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
45,8,3,5,2,2,2,1,9,1,168,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,9,3,2,1,2,2,1,9,1,190,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
46,10,3,6,2,2,2,1,9,1,158,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,8,3,6,2,1,2,1,9,1,210,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
41,3,3,5,2,2,2,1,9,1,102,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,10,1,4,2,1,2,1,9,1,306,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
49,9,3,4,1,2,2,1,9,1,64,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
56,6,1,5,2,1,2,1,9,1,218,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
37,9,3,4,2,1,2,1,9,1,77,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
37,9,3,4,2,1,1,1,9,1,54,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
46,10,2,5,2,2,2,1,9,1,344,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
22,9,2,4,2,2,2,1,9,1,195,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,7,3,5,2,1,2,1,9,1,202,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
49,9,3,6,2,1,2,1,9,1,286,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
41,8,3,1,2,2,2,1,9,1,278,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
38,10,2,6,2,1,2,1,9,1,189,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
33,10,3,4,2,1,2,1,9,1,83,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
49,10,3,6,2,2,1,1,9,1,18,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
30,9,2,6,2,1,2,1,9,1,184,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
33,10,3,4,2,2,2,1,9,1,235,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
34,6,2,6,2,1,2,1,9,1,290,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
30,0,2,6,1,1,2,1,9,1,133,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
59,6,3,2,1,2,1,1,9,1,318,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
59,6,3,2,1,0,0,1,9,1,437,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
41,3,3,6,2,1,2,1,9,1,402,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
48,2,3,1,1,2,1,1,9,1,501,4,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
28,10,2,6,1,2,1,1,9,1,1201,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,1
44,7,3,5,2,2,2,1,9,1,1030,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,1
59,5,0,6,1,1,2,1,9,1,253,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
50,6,3,5,1,1,2,1,9,1,149,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
35,10,3,6,2,1,2,1,9,1,144,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,10,3,5,2,1,2,1,9,1,69,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
45,10,3,4,2,1,2,1,9,1,243,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,8,3,3,2,1,2,1,9,1,769,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
56,7,3,5,1,1,2,1,9,1,135,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
29,9,1,2,2,1,2,1,9,1,231,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
41,3,3,6,2,2,1,1,9,1,442,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,9,3,4,1,1,2,1,9,1,199,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
52,7,2,5,2,1,2,1,9,1,455,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
48,7,3,5,1,0,0,1,9,1,152,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
31,9,3,5,1,2,2,1,9,1,124,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,1,3,6,1,2,2,1,9,1,424,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,9,3,2,1,1,2,1,9,1,43,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,4,3,6,2,2,2,1,9,1,154,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
52,7,1,1,2,1,2,1,9,1,393,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
39,10,3,5,2,2,2,1,9,1,203,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,7,3,5,2,1,1,1,9,1,140,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,9,3,4,1,2,2,1,9,1,326,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
41,10,3,5,2,1,2,1,9,1,483,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
55,8,3,2,2,1,1,1,9,1,259,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
30,9,3,4,2,1,2,1,9,1,227,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,5,0,2,2,1,2,1,9,1,673,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
45,4,3,2,1,2,2,1,9,1,576,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
51,9,3,2,1,2,1,1,9,1,180,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
39,3,2,4,1,2,1,1,9,1,90,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
47,10,3,5,1,1,2,1,9,1,505,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
27,7,3,5,2,2,2,1,9,1,245,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
34,8,2,6,2,2,2,1,9,1,186,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,9,3,2,1,2,2,1,9,1,208,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,4,3,2,2,1,2,1,9,1,623,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
49,9,3,2,1,1,2,1,9,1,180,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
39,6,3,6,1,1,2,1,9,1,496,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
38,9,3,2,1,2,2,1,9,1,118,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
49,9,3,4,2,1,2,1,9,1,102,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
58,6,3,1,2,1,2,1,9,1,342,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,8,3,3,2,2,2,1,9,1,225,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
50,10,3,6,1,2,2,1,9,1,185,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
31,7,3,5,1,1,2,1,9,1,276,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,3,1,6,2,1,2,1,9,1,87,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,3,3,4,1,1,2,1,9,1,744,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
30,3,2,6,2,2,2,1,9,1,262,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
27,7,2,3,2,2,1,1,9,1,271,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
51,7,3,6,1,1,2,1,9,1,141,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
37,8,3,3,2,2,2,1,9,1,198,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
46,2,3,4,2,2,2,1,9,1,150,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
35,9,3,3,2,1,2,1,9,1,241,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
47,10,1,6,2,1,2,1,9,1,196,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
46,6,3,6,2,2,2,1,9,1,149,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
40,8,3,3,1,1,1,1,9,1,264,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
26,2,3,6,2,1,2,1,9,1,246,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
32,9,1,4,1,1,2,1,9,1,309,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
45,6,3,6,2,2,2,1,9,1,140,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
34,10,3,4,2,1,2,1,9,1,175,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
47,9,3,6,1,1,2,1,9,1,136,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,8,3,3,2,1,2,1,9,1,1623,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,1
57,8,3,2,1,1,1,1,9,1,50,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,8,3,2,1,1,2,1,9,1,101,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
38,9,3,2,2,1,1,1,9,1,144,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,8,3,2,1,1,2,1,9,1,238,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
28,0,2,4,1,2,2,1,9,1,354,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
60,6,3,6,2,1,2,1,9,1,451,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
48,10,3,6,2,2,2,1,9,1,159,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
47,8,3,3,2,2,2,1,9,1,170,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
40,10,3,5,2,1,2,1,9,1,243,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
51,6,3,3,1,2,2,1,9,1,141,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
48,1,2,2,2,2,2,1,9,1,112,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
54,2,3,2,2,1,2,1,9,1,262,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
40,9,3,1,2,1,1,1,9,1,53,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
44,10,2,4,1,1,2,1,9,1,134,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,8,1,5,2,1,2,1,9,1,204,4,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
52,3,3,6,2,2,2,1,9,1,678,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
31,9,2,4,2,2,2,1,9,1,182,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
32,7,3,5,2,1,2,1,9,1,162,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
44,10,3,5,2,2,1,1,9,1,177,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
39,6,3,1,1,1,2,1,9,1,27,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,6,3,3,1,2,2,1,9,1,699,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
52,10,3,2,2,2,2,1,9,1,358,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,6,3,6,2,1,2,1,9,1,1677,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,1
42,8,2,3,1,0,0,1,9,1,529,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,6,3,3,2,2,2,1,9,1,310,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
31,10,1,5,2,1,2,1,9,1,47,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
29,10,3,6,1,2,2,1,9,1,379,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,9,1,2,2,1,2,1,9,1,30,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
44,9,3,4,1,1,2,1,9,1,472,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
59,10,3,6,1,1,2,1,9,1,113,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
39,9,3,2,1,1,2,1,9,1,114,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
57,5,3,6,2,1,2,1,9,1,116,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
41,6,3,6,1,1,2,1,9,1,448,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
37,8,2,5,1,1,1,1,9,1,264,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
38,7,3,5,2,2,2,1,9,1,169,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
42,5,3,2,2,1,2,1,9,1,145,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
49,10,3,6,1,2,2,1,9,1,288,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
54,6,3,1,1,2,1,1,9,1,381,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,10,3,6,2,0,0,1,9,1,176,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
32,10,2,6,1,1,2,1,9,1,215,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
35,8,3,3,2,2,2,1,9,1,278,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
45,2,3,3,1,1,2,1,9,1,188,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
56,8,3,6,2,2,2,1,9,1,174,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
34,8,3,6,2,2,2,1,9,1,226,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
41,1,3,4,1,1,2,1,9,1,111,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
41,7,3,4,2,1,2,1,9,1,157,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
36,9,3,4,1,1,2,1,9,1,46,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
32,10,2,6,1,0,0,1,9,1,49,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
31,7,3,5,1,0,0,1,9,1,374,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
38,8,3,3,2,2,2,1,9,1,349,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
35,10,1,6,1,2,2,1,9,1,325,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
53,10,3,3,2,2,2,1,9,1,233,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
51,10,3,1,1,2,2,1,9,1,531,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
56,4,3,6,1,1,2,1,9,1,153,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
33,10,3,4,2,0,0,1,9,1,80,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
33,10,3,4,2,1,2,1,9,1,198,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
51,7,1,5,1,2,2,1,9,1,568,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
39,7,3,5,1,2,2,1,9,1,918,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,1
45,4,3,6,2,1,2,1,9,1,82,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
40,8,2,6,2,1,2,1,9,1,198,3,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
60,10,2,6,1,2,2,1,9,1,211,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
33,8,3,6,2,2,2,1,9,1,120,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
47,9,3,5,1,2,2,1,9,1,269,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
48,9,3,2,2,1,2,1,9,1,128,1,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
43,4,3,5,2,1,2,1,9,1,166,2,999,0,2,1.1,93.994,-36.4,4.857,5191.0,0
